symbol,weight
NAS:ROST,0.1003452002731359
NAS:AAPL,0.10034520027313579
NAS:ALXN,0.10034520027313579
NAS:BIIB,0.10034520027313579
NAS:DLTR,0.10034520027313579
NAS:EXPE,0.0925478482679241
NAS:CMCSA,0.09051881916995955
NAS:WFM,0.07122116257578191
NAS:ISRG,0.07080552270904722
NAS:VRSN,0.04053841132243079
NAS:SBUX,0.037733531728564654
NAS:AMGN,0.028754155788641596
NAS:INTC,0.018627511129226924
NAS:FISV,0.015145268217070887
NAS:KLAC,0.013222999715110298
NAS:AKAM,0.011168375438396829
NAS:EBAY,0.007990392572166232
