symbol,weight
NAS:MRNA,0.10000000000000009
NAS:AMAT,0.09999999999999999
NAS:TSLA,0.09999999999999998
NAS:LRCX,0.09999999999999998
NAS:ALGN,0.09999999999999998
NAS:ASML,0.08835051468682359
NAS:GOOG,0.07190196707485641
NAS:NXPI,0.06502604664520661
NAS:MU,0.06262391829321243
NAS:MAR,0.05682609102047411
NAS:GOOGL,0.05038810511316351
NAS:IDXX,0.04191692725628571
NAS:SBUX,0.01922830787449268
NAS:MXIM,0.01606734831354136
NAS:BIDU,0.012106229718362749
NAS:KLAC,0.008226203646438491
NAS:CDW,0.007338340357142233
