symbol,weight
NAS:NFLX,0.10019407923823116
NAS:FFIV,0.10019407923823107
NAS:BIDU,0.10019407923823107
NAS:NTAP,0.10019407923823107
NAS:ILMN,0.09455829032192094
NAS:AKAM,0.0780510133015646
NYS:JOY,0.05441958619392623
NAS:VMED,0.05333289588146559
NAS:ORLY,0.045902683208313484
NAS:BKNG,0.0457941460737726
NAS:DLTR,0.04506849675319996
NAS:PCAR,0.043680358534561564
NAS:AAPL,0.0433636389416472
NAS:CHRW,0.03627436530303742
NAS:SRCL,0.020057753523812574
NYS:EXPD,0.01683361166152604
NAS:INTU,0.011905768510293383
NAS:CTXS,0.009981074838034057
