symbol,weight
NAS:NFLX,0.1000091207138883
NAS:SGEN,0.10000912071388819
NAS:DXCM,0.10000912071388819
NAS:MELI,0.10000912071388819
NAS:ORLY,0.09663720241708246
NAS:SBUX,0.07647343534162486
NAS:CPRT,0.06470493742748906
NAS:CDNS,0.06410379998587405
NAS:NVDA,0.060652354663785116
NAS:GILD,0.04268231677253002
NAS:IDXX,0.03952743977440975
NAS:BIIB,0.0350333302524643
NAS:ODFL,0.026658522793542114
NAS:ROST,0.02561436451482287
NAS:PCAR,0.024198556717072193
NAS:MNST,0.02324767196403333
NAS:ANSS,0.020429584519716992
