symbol,weight
NAS:RYAAY,0.10000000000000009
NYS:BB,0.09999999999999998
NYS:AEO,0.09999999999999998
NAS:PCAR,0.09999999999999998
NAS:CTSH,0.09999999999999998
NYS:INFY,0.09384989963959361
NAS:DISH,0.0701603910894081
NAS:CMCSA,0.06822478834945664
NAS:AKAM,0.05740542791212597
NAS:SIAL,0.05253456087021277
NAS:WYNN,0.03429978709276053
NAS:GILD,0.024195256267434687
NAS:CSCO,0.02025321276448789
NAS:JAVA,0.018227748396090076
NAS:LAMR,0.017309396635821987
NAS:LOGI,0.017158382940433124
NAS:CELG,0.013956400174403132
NAS:MSFT,0.012424747867771377
