symbol,weight
NAS:AVGO,0.10048534516537817
NAS:ROST,0.10048534516537806
NAS:EA,0.10048534516537806
NAS:DLTR,0.10048534516537806
NAS:NXPI,0.0980154698086271
NAS:ORLY,0.07708405557146289
NAS:CELG,0.0678129675978854
NAS:VRTX,0.06311725920216557
NAS:REGN,0.044409375763338296
NAS:AAPL,0.03650633841596008
NAS:SPLS,0.035287616261686396
NAS:CERN,0.03181395715062928
NAS:KRFT,0.029286658478777174
NAS:FISV,0.027054689015230053
NAS:WFM,0.02591944550972206
NAS:AMGN,0.025215040865352336
NAS:COST,0.019599809202026076
NAS:SIAL,0.009486492765878502
NAS:ISRG,0.007449443729746423
