symbol,weight
NAS:ILMN,0.10035823767429038
NAS:XEL,0.10035823767429027
NAS:TFCFA,0.09986062265353633
NAS:TFCF,0.09826640973992508
NAS:ULTA,0.07910492635652325
NAS:ORLY,0.06477983068617632
NAS:ESRX,0.05865068839669826
NAS:WDAY,0.05643642112577789
NAS:INTU,0.05480299987148598
NAS:CSX,0.053030533216617194
NAS:VRSK,0.04936427502971386
NAS:ADP,0.03788420721212456
NAS:COST,0.030151055852937758
NAS:CTXS,0.023676693715787518
NAS:SHPG,0.02249493243880209
NAS:XLNX,0.019304950564009375
NAS:ISRG,0.01893846810822205
NAS:ADBE,0.0172264695998638
NAS:SBUX,0.015310040083217978
