symbol,weight
NAS:NVDA,0.10097182260651502
NAS:VRTX,0.10097182260651491
NAS:TSLA,0.10097182260651491
NAS:MU,0.10097182260651491
NAS:LRCX,0.10097182260651491
NAS:JD,0.06321998442732614
NAS:CHTR,0.058312725284277445
NAS:CSX,0.055420417142786116
NAS:ADSK,0.054256502830633
NAS:LVNTA,0.042039870564025514
NAS:EA,0.03965378126822761
NAS:AMAT,0.037643981219263094
NAS:MAR,0.03314668816383765
NYS:NCLH,0.027591585390037383
NAS:ISRG,0.022731225461528816
NAS:PYPL,0.01583853008916551
NAS:AAPL,0.015666943535174085
NAS:ADBE,0.01121120445012792
NAS:WDC,0.01081949687558678
NAS:ATVI,0.00758795026542811
