symbol,weight
NAS:NVDA,0.10059842242762616
NAS:NTES,0.10059842242762605
NAS:AMAT,0.10059842242762605
NAS:LLTC,0.09889003659756986
NAS:QCOM,0.08597144241240674
NAS:TXN,0.07720849406199472
NAS:MCHP,0.0729022764597786
NAS:ULTA,0.05382478659189183
NAS:FB,0.04166559342370774
NAS:KHC,0.040212645685433
NAS:ISRG,0.03915900120274355
NAS:CHTR,0.03824368324538318
NAS:TMUS,0.03758274318449101
NAS:NTAP,0.037233052453740985
NAS:LRCX,0.030299763500112223
NAS:AKAM,0.018837634728093803
NAS:AMZN,0.016060598287900536
NAS:ADI,0.010112980881874034
