symbol,weight
NAS:EXC,0.1007888612719991
NAS:PANW,0.10078886127199899
NAS:DLTR,0.10078886127199899
NAS:VRTX,0.10078886127199899
NAS:COST,0.10078886127199899
NAS:PEP,0.07123421580316543
NAS:AEP,0.07045848749464506
NAS:MAR,0.06231478172324811
NAS:PAYX,0.05204042334601625
NAS:VRSK,0.04866633078072424
NAS:CTSH,0.04375698505626594
NAS:XEL,0.03513013578457408
NAS:AVGO,0.03125526314673711
NAS:REGN,0.02897052080926875
NAS:AAPL,0.027872824173250814
NAS:ADP,0.014754538026522553
NAS:KDP,0.00960118749558647
