symbol,weight
NAS:EA,0.10000000000000009
NAS:NFLX,0.09999999999999998
NAS:ORLY,0.09999999999999998
NAS:SBUX,0.09999999999999998
NAS:AMZN,0.09999999999999998
NAS:ATVI,0.09999999999999998
NAS:AVGO,0.07318900447634183
NAS:ALTR,0.06865987412603505
NAS:FISV,0.05674921234476438
NAS:WBA,0.04430913049189867
NAS:VRSK,0.038153888031685644
NAS:SWKS,0.03418516940805919
NAS:FB,0.028905962918536213
NAS:MNST,0.019163915914782746
NAS:BRCM,0.011280281518515914
NAS:GOOGL,0.01059290947320779
NAS:CTSH,0.008987305385098118
NAS:NVDA,0.00582334591107438
