symbol,weight
NAS:NVDA,0.10049153346901357
NAS:NFLX,0.10049153346901346
NAS:META,0.10049153346901346
NAS:CPRT,0.09219555301973596
NAS:MELI,0.0905948300576562
NAS:ORLY,0.06456583546865385
NAS:BIIB,0.06249993736752004
NAS:ISRG,0.05806088034425313
NAS:GILD,0.05746017419642284
NAS:BKNG,0.055158095416129316
NAS:DXCM,0.051758031813402355
NAS:WDAY,0.039954129597357085
NAS:CEG,0.03419825595426663
NAS:ROST,0.031007266085304054
NAS:REGN,0.026170804765262505
NAS:MNST,0.019391131635298046
NAS:CDNS,0.015510473871697539
