symbol,weight
NAS:AKAM,0.10000000000000009
NYS:GRMN,0.09999999999999998
NAS:CTSH,0.09999999999999998
NAS:NVDA,0.09999999999999998
NAS:INTU,0.08205885061538146
NAS:GILD,0.08146352577371316
NYS:BB,0.06075768921608851
NAS:JAVA,0.048940524820222764
NAS:CSCO,0.048502432981721126
NAS:XRAY,0.04737869295622279
NYS:JOY,0.04642017836243939
NAS:CHRW,0.03907801095368169
NAS:SIAL,0.037329241270763945
NAS:LAMR,0.030786185881775938
NAS:ALTR,0.02663123731381111
NAS:PCAR,0.025316859711310147
NAS:LRCX,0.00991056586926087
NAS:MCHP,0.0097288479019673
NAS:EXPD,0.0056971563716397165
