symbol,weight
NAS:TSLA,0.1000000000000001
NAS:ZM,0.09999999999999998
NAS:AMD,0.09999999999999998
NAS:DXCM,0.09999999999999998
NAS:REGN,0.09999999999999998
NAS:SGEN,0.09999999999999998
NAS:NVDA,0.09175055962165123
NAS:CTXS,0.07554188718936836
NAS:VRTX,0.0661238621250265
NAS:MSFT,0.03362981419616357
NAS:JD,0.03228398368525866
NAS:AAPL,0.0274489269198891
NAS:AMGN,0.02715174042477617
NAS:CHTR,0.023404077304741644
NAS:ASML,0.01015629380806703
NAS:AMZN,0.009371651820162257
NAS:ANSS,0.003137202904895419
