symbol,weight
NAS:NVDA,0.10000000000000009
NAS:META,0.09999999999999999
NAS:NFLX,0.09999999999999998
NAS:LRCX,0.09999999999999998
NAS:ADBE,0.09999999999999998
NAS:BKNG,0.09999999999999998
NAS:AMAT,0.08047225115230332
NAS:ISRG,0.06399655883248624
NAS:CPRT,0.06002262006368391
NAS:IDXX,0.044109330830998904
NAS:AMD,0.03231323312271222
NAS:ASML,0.030637138024743757
NAS:BKR,0.022761468692796036
NAS:ALGN,0.022065059032372946
NAS:KLAC,0.020204942355814826
NAS:ODFL,0.01326366285075322
NAS:ON,0.010153735041334594
