symbol,weight
NAS:AVGO,0.10033788389828803
NAS:EA,0.10033788389828792
NAS:DLTR,0.10033788389828792
NAS:CELG,0.10033788389828792
NAS:ROST,0.09854320062810576
NAS:VRTX,0.09833911267976467
NAS:AAPL,0.08812754546876092
NAS:BRCM,0.06353151256155797
NAS:MAR,0.04684231001154427
NAS:CERN,0.042719726506037566
NAS:LRCX,0.040434922644177314
NAS:ORLY,0.039357233780819685
NAS:SBAC,0.025740372245217975
NAS:AMGN,0.025268278156699815
NAS:SIAL,0.015662614218328763
NAS:BIIB,0.008755849172668995
NAS:ADP,0.005325786333164508
