symbol,weight
NAS:GILD,0.10020516774155891
NAS:STLD,0.1002051677415588
NYS:JOY,0.1002051677415588
NAS:ATVI,0.1002051677415588
NAS:SIAL,0.09683256736705545
NAS:BIDU,0.08046876376618875
NYS:BB,0.07636205714941774
NAS:COST,0.0574616035548362
NAS:GENZ,0.057415960372946544
NAS:ESRX,0.04295929119361789
NYS:TEVA,0.03415893935681678
NAS:FWLT,0.03313314693143413
NAS:VRSN,0.03078958767510346
NAS:DTV,0.0294547456952592
NAS:QCOM,0.024362719739595074
NAS:AAPL,0.022312020610391912
NAS:CHRW,0.013467925621101579
