symbol,weight
NAS:NVDA,0.10006433841711464
NAS:ULTA,0.10006433841711453
NAS:ATVI,0.10006433841711453
NAS:MAT,0.10006433841711453
NAS:AMAT,0.10006433841711453
NAS:AMZN,0.08495358916554045
NAS:FISV,0.05892195474085693
NAS:ISRG,0.05425276659265631
NAS:HSIC,0.050895239656190056
NAS:FB,0.04880868036709267
NAS:ADBE,0.043066761307269975
NAS:TXN,0.040799367601450545
NAS:PAYX,0.030523445896392047
NAS:GOOG,0.021571565727472007
NAS:NTES,0.02101975241885229
NAS:LLTC,0.013670344797069899
NAS:AVGO,0.01054838529937869
NAS:CA,0.009408031871349648
NAS:ADP,0.0057722308096603845
NAS:GOOGL,0.005466191663195394
