symbol,weight
NAS:NVDA,0.1000688494847776
NAS:GOOGL,0.10006884948477748
NAS:FB,0.10006884948477748
NAS:GOOG,0.10006884948477748
NAS:AMZN,0.09511274533625165
NAS:FISV,0.08424342674949763
NAS:ATVI,0.07677184314973647
NAS:MAT,0.05752460665831855
NAS:ORLY,0.05730514708522795
NAS:HSIC,0.0567443381815526
NAS:ISRG,0.03875178484312856
NAS:ULTA,0.03814493633780086
NAS:ROST,0.025665177733651564
NAS:FAST,0.019274845258187963
NAS:MSFT,0.016406654433992814
NAS:ADBE,0.013094253398406617
NAS:SBUX,0.011539056137907178
NAS:COST,0.009145786757229525
