symbol,weight
NAS:TSLA,0.10017781074544534
NAS:SGEN,0.10017781074544523
NAS:AMD,0.10017781074544523
NAS:NVDA,0.09794166546953667
NAS:LRCX,0.08011716943653155
NAS:CHTR,0.07854434941881802
NAS:CSGP,0.0573276251815483
NAS:ASML,0.056611094592957795
NAS:VRTX,0.040983941528036874
NAS:CPRT,0.04022938451557114
NAS:AAPL,0.03998940692956493
NAS:MSFT,0.03789971409669345
NAS:FISV,0.03630764628443371
NAS:AMAT,0.03156591749690746
NAS:REGN,0.02704600336495783
NAS:CTAS,0.021356701188374436
NAS:BIIB,0.020525857569789856
NAS:ANSS,0.018833487491943225
NAS:TMUS,0.00777191987981349
NAS:ADBE,0.006414683318185458
