symbol,weight
NAS:XLNX,0.1011111418492698
NAS:CDNS,0.1011111418492698
NAS:AMD,0.1011111418492698
NAS:MELI,0.1011111418492698
NAS:ORLY,0.09569204968306595
NAS:WDAY,0.0907794326506698
NAS:ULTA,0.06357653438123048
NAS:VRSN,0.04939414427936841
NAS:XEL,0.038071250571718576
NAS:MDLZ,0.03773966095094242
NAS:SBUX,0.035149091099461016
NAS:CHKP,0.034662900115302896
NAS:REGN,0.030870969382448554
NAS:SNPS,0.023504878133764923
NAS:CHTR,0.02206073726006596
NAS:VRSK,0.020783373067621173
NAS:CMCSA,0.018380353095236238
NAS:PEP,0.017134028319657664
NAS:INTU,0.010009455902379541
NAS:PAYX,0.007746573709987237
