symbol,weight
NAS:NFLX,0.10000000000000009
NAS:EA,0.09999999999999998
NAS:ORLY,0.09999999999999998
NAS:SBUX,0.09999999999999998
NAS:ATVI,0.09999999999999998
NAS:AMZN,0.09999999999999998
NAS:ALTR,0.08458054865122124
NAS:FISV,0.07173644168834523
NAS:CTSH,0.051939020698578954
NAS:NVDA,0.051467677696845286
NAS:FB,0.04931179208888305
NAS:AVGO,0.027579449659584674
NAS:MDLZ,0.02361070300366441
NAS:HSIC,0.013899966102349606
NAS:MNST,0.012836677380694439
NAS:EBAY,0.007076075822092182
NAS:GOOGL,0.0039028838589698
NAS:WBA,0.002058763348771107
