symbol,weight
NAS:AMGN,0.10000000000000009
NAS:TMUS,0.09999999999999998
NAS:VRTX,0.09999999999999998
NAS:AEP,0.09999999999999998
NAS:XEL,0.09999999999999998
NAS:EXC,0.09325875503153604
NAS:PEP,0.06858778849715028
NAS:DLTR,0.0546653900466246
NAS:ORLY,0.05462802114145213
NAS:ADP,0.05328675485622381
NAS:KDP,0.05173387353741375
NAS:MDLZ,0.03601036619185722
NAS:KHC,0.022013441047011605
NAS:COST,0.019544112052250363
NAS:MNST,0.01365730412029604
NAS:AAPL,0.011694494547760061
NAS:GILD,0.01097088915241395
NAS:PAYX,0.009948809778010105
