symbol,weight
NAS:VRTX,0.10075239791737733
NAS:ORLY,0.10075239791737733
NAS:AMGN,0.10075239791737733
NAS:REGN,0.10018815370594189
NAS:PEP,0.07556511122465495
NAS:KDP,0.07456310635891618
NAS:PCAR,0.07262634272414714
NAS:GILD,0.07262293779308882
NAS:ATVI,0.05883214528027133
NAS:BIIB,0.03877824763541782
NAS:DLTR,0.03868690545873331
NAS:AEP,0.0357980843653472
NAS:CTAS,0.031122859681946953
NAS:AZN,0.027590744890523117
NAS:HON,0.02402293315126538
NAS:XEL,0.02061816138649132
NAS:ADP,0.020095525601739057
NAS:SIRI,0.006631546989383414
