symbol,weight
NAS:NVDA,0.10000000000000009
NAS:AMAT,0.09999999999999998
NAS:TMUS,0.09999999999999998
NAS:ULTA,0.09999999999999998
NAS:MCHP,0.09202061506416002
NAS:QCOM,0.08728658038442029
NAS:LRCX,0.06940717637136001
NAS:CHTR,0.056175766546569354
NAS:TXN,0.05548239606287056
NAS:ROST,0.05492215468297633
NAS:NTES,0.03501903877794721
NAS:ISRG,0.03493316813077186
NAS:AVGO,0.033192591658610805
NAS:MAT,0.027341777686048507
NAS:CSX,0.025920052337583984
NAS:ADI,0.020031596535397687
NAS:PCAR,0.0058297787193503136
NAS:NLOK,0.0024373070419329394
