symbol,weight
NAS:APOL,0.09999999999999999
NAS:CEPH,0.09999999999999998
NAS:ORLY,0.09999999999999998
NAS:ROST,0.0822854089012528
NYS:TEVA,0.079642879330535
NAS:AMGN,0.07120718288461038
NAS:CHKP,0.06905391899093781
NAS:BBBY,0.06171844743346013
NAS:SRCL,0.053583357966230725
NAS:AMZN,0.046820958345884345
NAS:ESRX,0.04571349273997314
NAS:CTAS,0.04331979947761172
NAS:LIFE,0.032089544268716734
NAS:CHRW,0.031695666452230195
NAS:CTXS,0.018585611389117178
NAS:DTV,0.01681730460356563
NYS:ORCL,0.015377216443253738
NAS:GILD,0.014127185569083761
NAS:PAYX,0.012726542318897869
NAS:QCOM,0.005235482884638865
