symbol,weight
NAS:EXC,0.10160966089381447
NAS:DLTR,0.10160966089381435
NAS:VRTX,0.10160966089381435
NAS:AEP,0.09800065883041445
NAS:XEL,0.0764960120546203
NAS:PEP,0.07195723809710794
NAS:KDP,0.06668250501234446
NAS:AMGN,0.06351731589988388
NAS:ADP,0.05804317299304157
NAS:COST,0.05027230935151759
NAS:PCAR,0.036771606357627946
NAS:MDLZ,0.036750804964717804
NAS:ORLY,0.029630668681893305
NAS:PAYX,0.01962473148281526
NAS:CDNS,0.018218489931633393
NAS:SNPS,0.017142506994116163
NAS:AZN,0.014101014177979763
NAS:TMUS,0.013516896014902495
NAS:AAPL,0.01259932703970736
NAS:CTAS,0.011845759434233244
