symbol,weight
NAS:PCAR,0.10000000000000012
NAS:BIIB,0.1
NAS:CEG,0.1
NAS:GILD,0.1
NAS:MNST,0.1
NAS:ROST,0.07884551614075587
NAS:VRTX,0.0771584924593642
NAS:ORLY,0.07524846876299388
NAS:SBUX,0.06131821616785734
NAS:CSGP,0.04638605410703948
NAS:ODFL,0.03926168583655923
NAS:HON,0.030902612763699988
NAS:AMGN,0.029506714255649543
NAS:PEP,0.018264779800764085
NAS:CTAS,0.012549948055258296
NAS:REGN,0.010175125860895395
NAS:EA,0.007332886035091147
NAS:CDNS,0.006600703474828256
NAS:CPRT,0.006448796279243255
