symbol,weight
NAS:SBUX,0.10067819937891843
NAS:WTW,0.10067819937891831
NAS:MELI,0.10067819937891831
NAS:CDNS,0.10067819937891831
NAS:SNPS,0.07206720158565899
NAS:XEL,0.058433169854515445
NAS:CTAS,0.058028031885492715
NAS:MDLZ,0.05055740440178918
NAS:VRSK,0.05020572245760998
NAS:LRCX,0.04727349210316764
NAS:KLAC,0.04446399863559848
NAS:FISV,0.04394869440638523
NAS:VRSN,0.04140862993371235
NAS:XLNX,0.0364204919315426
NAS:WDAY,0.030041827006018044
NAS:EBAY,0.02632379475742856
NAS:CMCSA,0.013853919358809466
NAS:DLTR,0.012685042088061687
NAS:ADI,0.011575782078536401
