symbol,weight
NAS:ATVI,0.10276752426512205
NAS:FAST,0.10276752426512194
NAS:VRTX,0.09608053674735445
NAS:GENZ,0.08649819919782889
NAS:NLOK,0.0759116441037703
NAS:INTU,0.061416078413517886
NAS:AMGN,0.059661517516416546
NAS:DTV,0.0510137129277756
NAS:ALTR,0.04132001532652477
NAS:XLNX,0.04120411874106824
NYS:TEVA,0.03994520992249538
NAS:SIAL,0.03642622796809603
NAS:ESRX,0.03302253591586544
NAS:CHKP,0.03220333483416773
NAS:LLTC,0.029234930131578126
NAS:SRCL,0.026237501257252317
NAS:FLIR,0.026058538596302645
NAS:QCOM,0.022783129121823047
NAS:PDCO,0.021650883755140207
NAS:HSIC,0.013796836992778526
