symbol,weight
NAS:EXPE,0.1002107179332313
NAS:GILD,0.10021071793323119
NAS:EBAY,0.10021071793323119
NAS:VMED,0.10021071793323119
NAS:SBAC,0.09745508789769607
NAS:TFCFA,0.08513743468431247
NAS:LBTYA,0.07239572296307262
NAS:DISCA,0.06858855770237082
NAS:REGN,0.049149084126585633
NAS:CMCSA,0.0378891576166395
NAS:LIFE,0.036857528951710065
NAS:AMZN,0.03428034900102983
NAS:VIAB,0.03212877613794461
NAS:EQIX,0.03137339972049765
NAS:AMGN,0.029926932034536946
NAS:SIRI,0.014117294504292156
NAS:BIIB,0.009857802926386675
