symbol,weight
NAS:MU,0.10044232481513848
NAS:NFLX,0.10044232481513837
NAS:AMZN,0.10044232481513837
NAS:ALGN,0.10044232481513837
NAS:ADBE,0.10044232481513837
NAS:ILMN,0.09239193461007783
NAS:INTU,0.07204116348704728
NAS:INTC,0.06781634884436956
NAS:WYNN,0.058921169070066746
NAS:ISRG,0.050958929500981305
NAS:NVDA,0.04895067571495067
NAS:JBHT,0.04439531847976665
NAS:ROST,0.014602464024399367
NAS:MSFT,0.011810630361154097
NAS:CTXS,0.011552389512543917
NAS:CTAS,0.010166959725052997
NAS:TXN,0.0073381885288040126
NAS:PYPL,0.006842204065093512
