symbol,weight
NAS:GMCR,0.10000000000000009
NAS:NXPI,0.09999999999999998
NAS:MU,0.09999999999999998
NAS:ILMN,0.09999999999999998
NAS:AVGO,0.09999999999999998
NAS:MAR,0.09919565259983573
NAS:FFIV,0.08680965506544573
NAS:BRCM,0.0570003192311854
NAS:GILD,0.05535150060193187
NAS:WDC,0.05429246032696498
NAS:TSLA,0.04240502903513181
NAS:INTC,0.04176607455216528
NAS:FB,0.018463584623127503
NAS:ATVI,0.012258580901171325
NAS:AAPL,0.011553890070541957
NAS:EXPE,0.01061288352042105
NAS:SNDK,0.01029036947207731
