symbol,weight
NAS:NVDA,0.10000000000000009
NAS:CRWD,0.09999999999999999
NAS:PDD,0.09999999999999998
NAS:CEG,0.09999999999999998
NAS:MU,0.09999999999999998
NAS:QCOM,0.09657046272413032
NAS:COST,0.09005999617747158
NAS:KLAC,0.06241594401638468
NAS:NFLX,0.04539064283256086
NAS:AVGO,0.035347710864254776
NAS:META,0.03274228479624053
NAS:CTAS,0.032563810556743344
NAS:AMAT,0.02490843646560176
NAS:REGN,0.023977161021570204
NAS:MELI,0.020052535109814026
NAS:FANG,0.019483812473480782
NAS:TMUS,0.011468946507101245
NAS:AMZN,0.00501825645464582
