symbol,weight
NAS:NFLX,0.10020445012424224
NAS:TFCF,0.10020445012424213
NAS:TFCFA,0.10020445012424213
NAS:ALGN,0.10020445012424213
NAS:AMZN,0.10020445012424213
NAS:ADBE,0.10020445012424213
NAS:INTU,0.0694635955674422
NAS:MU,0.06513082478287067
NAS:ROST,0.04688900037945166
NAS:ISRG,0.038840618816854425
NAS:CTAS,0.03732606399559704
NAS:IDXX,0.0322132219613849
NAS:CTXS,0.028520945268555885
NAS:INTC,0.024366048281421956
NAS:VRSK,0.02207578210278286
NAS:COST,0.00927278511488609
NAS:CSCO,0.008859908553440318
NAS:MSFT,0.008058177508966159
NAS:ORLY,0.0077563269208929374
