symbol,weight
NAS:EA,0.10127801821790887
NAS:ROST,0.10127801821790876
NAS:AVGO,0.10127801821790876
NAS:REGN,0.09800336183973572
NAS:ORLY,0.09386681208538564
NAS:DLTR,0.084554351933114
NAS:CERN,0.07642813053332369
NAS:SPLS,0.07412328962476088
NAS:TSCO,0.05884046375069294
NAS:AAPL,0.038126572013728016
NAS:NXPI,0.03562667275448633
NAS:FISV,0.030260789463672343
NAS:MYL,0.02379119398955944
NAS:AMGN,0.0198655035502726
NAS:KRFT,0.01819679226799551
NAS:SIAL,0.017963196995232928
NAS:SBUX,0.016630879047769855
NAS:COST,0.009887935496543734
