symbol,weight
NAS:PANW,0.10000000000000009
NAS:FTNT,0.09999999999999998
NAS:EXC,0.09999999999999998
NAS:DDOG,0.09999999999999998
NAS:NVDA,0.09999999999999998
NAS:COST,0.09999999999999998
NAS:REGN,0.08774077467302817
NAS:TSLA,0.0765666382413469
NAS:AAPL,0.0674074218688724
NAS:PAYX,0.057672630510502525
NAS:ORLY,0.04173532426077629
NAS:AZN,0.022888803880042635
NAS:GOOG,0.010049055136256084
NAS:GOOGL,0.00888174499167085
NAS:MRVL,0.008782989249091598
NAS:DLTR,0.00810785979140129
NAS:AVGO,0.007891857691897422
NAS:DXCM,0.002274899705113847
