symbol,weight
NAS:NVDA,0.10000000000000012
NAS:PANW,0.10000000000000002
NAS:COST,0.1
NAS:EXC,0.1
NAS:FTNT,0.1
NAS:ORLY,0.1
NAS:DDOG,0.09552983831574283
NAS:ODFL,0.0775181991207748
NAS:DLTR,0.04786481308208283
NAS:REGN,0.03138398112109726
NAS:PEP,0.027424346495953746
NAS:PAYX,0.02496003654914281
NAS:GOOGL,0.021472971273744458
NAS:GOOG,0.018463852809115527
NAS:AAPL,0.016538171192169313
NAS:KDP,0.01458248338132784
NAS:AMD,0.010117461058046107
NAS:MSFT,0.007511582575454599
NAS:MDLZ,0.006632263025347897
