symbol,weight
NAS:NVDA,0.10000000000000012
NAS:PANW,0.1
NAS:DDOG,0.1
NAS:FTNT,0.1
NAS:COST,0.09724989337358228
NAS:AAPL,0.0859579252503161
NAS:XLNX,0.0666489976377701
NAS:INTU,0.06331544919855298
NAS:EXC,0.053147514425968635
NAS:MRVL,0.037324214590453444
NAS:ZS,0.03492752691057076
NAS:TEAM,0.029720433927536705
NAS:ORLY,0.0286777155963479
NAS:MSFT,0.028025702446446196
NAS:PEP,0.018652224043821313
NAS:GOOG,0.017572993491422335
NAS:GOOGL,0.016929553258278943
NAS:AMD,0.014508051453788954
NAS:REGN,0.007341804395143311
