symbol,weight
NAS:ALGN,0.10088598060454855
NAS:NFLX,0.10088598060454844
NAS:NVDA,0.10088598060454844
NAS:PYPL,0.10088598060454844
NAS:TTWO,0.10088598060454844
NAS:ISRG,0.10088598060454844
NAS:AMZN,0.08549763038732328
NAS:MELI,0.08280935718988637
NAS:MAR,0.07492134505327469
NAS:ADBE,0.03925982860361337
NAS:ASML,0.03373957633439125
NAS:MNST,0.030955870416404376
NAS:MSFT,0.016343585715708934
NAS:VRTX,0.010637175621757023
NAS:ATVI,0.007192407156408709
NAS:JD,0.006686496198721524
NAS:INTU,0.0066408436952198925
