symbol,weight
NAS:AMD,0.10001373711116994
NAS:LULU,0.10001373711116984
NAS:QCOM,0.10001373711116984
NAS:XLNX,0.10001373711116983
NAS:CDNS,0.10001373711116983
NAS:VRSN,0.10001373711116983
NAS:WDAY,0.09965318843431074
NAS:ORLY,0.06363949458111405
NAS:PYPL,0.0606461597413775
NAS:PAYX,0.0406335969578227
NAS:FAST,0.03768222417249336
NAS:SNPS,0.035294133519784304
NAS:ADP,0.033561935730601164
NAS:MSFT,0.015123431527416827
NAS:VRSK,0.008116891822561917
NAS:CMCSA,0.002636629003647083
NAS:ULTA,0.001785902502944517
NAS:MDLZ,0.0011439893389065677
