symbol,weight
NAS:NVDA,0.10092609574225422
NAS:NFLX,0.1009260957422541
NAS:MELI,0.1009260957422541
NAS:BKNG,0.09536572372727035
NAS:ORLY,0.09009098958479698
NAS:ROST,0.08632640980343946
NAS:CPRT,0.0729029885784835
NAS:SBUX,0.07253202067641526
NAS:DXCM,0.07091610604153689
NAS:ISRG,0.05067214282420249
NAS:CDNS,0.036138856514059015
NAS:GFS,0.03495933966765481
NAS:PCAR,0.03229954800189211
NAS:LULU,0.02272872867832554
NAS:BIIB,0.01353402527717842
NAS:GILD,0.012141133769683237
NAS:FISV,0.006613699628299461
