symbol,weight
NAS:KLAC,0.10326718691550699
NAS:SNPS,0.10326718691550688
NAS:CTAS,0.09633860552816396
NAS:CDNS,0.093862484010653
NAS:ASML,0.06767229237304027
NAS:LRCX,0.060249990282681125
NAS:SBUX,0.052680358569860475
NAS:MELI,0.04601987979150402
NAS:VRSK,0.042664457015121574
NAS:DLTR,0.039322697354846864
NAS:ROST,0.035522676614077035
NAS:CELG,0.03541926199080396
NAS:FISV,0.035262093455645384
NAS:IDXX,0.034387656871699576
NAS:EBAY,0.031372859237671094
NAS:LULU,0.02965706867352841
NAS:XEL,0.025266690576283453
NAS:MDLZ,0.025122885035042345
NAS:HAS,0.024414381682907493
NAS:CHTR,0.018229287105456106
