symbol,weight
NAS:WDAY,0.10008921365885652
NAS:SBUX,0.10008921365885652
NAS:MELI,0.10008921365885652
NAS:CDNS,0.10008921365885652
NAS:ULTA,0.07846638508971121
NAS:XLNX,0.05726800328439617
NAS:PAYX,0.05513519143863521
NAS:SNPS,0.05164367637324408
NAS:XEL,0.05079316379054627
NAS:VRSN,0.048318945062108515
NAS:PYPL,0.039978126071235486
NAS:LULU,0.03844682073578478
NAS:VRSK,0.03796510990397872
NAS:CSCO,0.02759465778005889
NAS:MDLZ,0.026737716770893875
NAS:TMUS,0.024731183643880782
NAS:ORLY,0.022940031150460123
NAS:ADP,0.022595146678688352
NAS:CHTR,0.01702898759095163
