symbol,weight
NAS:SBUX,0.10000000000000012
NAS:CDNS,0.1
NAS:MELI,0.1
NAS:VRSK,0.08808080079857422
NAS:XEL,0.08732834305945833
NAS:SNPS,0.08489318257461027
NAS:WTW,0.07922982289606764
NAS:MDLZ,0.07093947483149833
NAS:FISV,0.06439980326322352
NAS:CHTR,0.0438236892435017
NAS:PEP,0.04002300848509285
NAS:INTU,0.03456371266704474
NAS:COST,0.03130479427599048
NAS:DLTR,0.022496402179652958
NAS:VRSN,0.021162916449426535
NAS:CMCSA,0.010648896501361346
NAS:CTAS,0.008556339890150404
NAS:MSFT,0.006944251207753535
NAS:AVGO,0.005604561676593147
