symbol,weight
NAS:LULU,0.10004744676828509
NAS:TFCFA,0.10004744676828498
NAS:TFCF,0.10004744676828498
NAS:ORLY,0.10004744676828498
NAS:AMD,0.08567441993811707
NAS:SHPG,0.08510761067757287
NAS:ILMN,0.06910540564485175
NAS:VRSN,0.06645953813482215
NAS:HSIC,0.05686300520812549
NAS:UAL,0.04528726521673623
NAS:WDAY,0.031500386283233435
NAS:CTXS,0.029568852199283607
NAS:INTU,0.02875251510823686
NAS:XEL,0.027614189238066144
NAS:ADP,0.024578349123797024
NAS:ULTA,0.021766968818833377
NAS:SBUX,0.014485529160523865
NAS:CSX,0.007542560163851586
NAS:XLNX,0.005503618010808399
