symbol,weight
NAS:FTNT,0.10000000000000009
NAS:MRNA,0.09999999999999998
NAS:NVDA,0.09999999999999998
NAS:LCID,0.09999999999999998
NAS:DDOG,0.09999999999999998
NAS:INTU,0.09580939480808913
NAS:AMAT,0.09028821634601973
NAS:GOOGL,0.08577757920463051
NAS:GOOG,0.08567952099346425
NAS:MSFT,0.030688559707203293
NAS:ORLY,0.029566272626668423
NAS:KLAC,0.021838149541095395
NAS:AVGO,0.017406248396485528
NAS:PAYX,0.01486786717908178
NAS:PANW,0.008678311388993425
NAS:COST,0.00846527325811416
NAS:TEAM,0.005972758123765651
NAS:ZS,0.002655171011298429
NAS:ASML,0.002306677415090217
