symbol,weight
NAS:AVGO,0.10022498347418662
NAS:NXPI,0.10022498347418651
NAS:GMCR,0.10022498347418651
NAS:AAPL,0.10022498347418651
NAS:MAR,0.10022498347418651
NAS:INTC,0.08629140103816703
NAS:BIDU,0.08112383312946843
NAS:BRCM,0.05864011184667642
NAS:CELG,0.05423202314028329
NAS:SNDK,0.05301635918978636
NAS:MU,0.052594790524838425
NAS:SIAL,0.02552820220593932
NAS:DISH,0.022176619587965123
NAS:AMAT,0.01712920738658939
NAS:ORLY,0.017059428992708885
NAS:AMGN,0.014975004955088494
NAS:DLTR,0.00920131244132974
NAS:ROST,0.006906788190226358
