symbol,weight
NAS:NVDA,0.10000000000000007
NAS:TSLA,0.09999999999999999
NAS:SGEN,0.09999999999999998
NAS:PANW,0.09999999999999998
NAS:CRWD,0.09999999999999998
NAS:META,0.09999999999999998
NAS:ADBE,0.07855099243425617
NAS:AMZN,0.05701941472412089
NAS:CDNS,0.0548279423789385
NAS:AVGO,0.05250896641369197
NAS:SNPS,0.04141179562171849
NAS:TTD,0.031871462963997156
NAS:CPRT,0.031678471472570545
NAS:MSFT,0.015402456000032
NAS:AMD,0.01355155651778751
NAS:MELI,0.013499462947800935
NAS:AAPL,0.009677478525085775
