symbol,weight
NAS:META,0.10000000000000009
NAS:NVDA,0.09999999999999999
NAS:SGEN,0.09999999999999998
NAS:ADBE,0.09999999999999998
NAS:CRWD,0.09999999999999998
NAS:AVGO,0.09516125636370253
NAS:MELI,0.08390182745380675
NAS:PANW,0.05945710441043518
NAS:PDD,0.05220203041287566
NAS:WDAY,0.0491625979734355
NAS:CDNS,0.03980597028886238
NAS:BKNG,0.029081275174825408
NAS:SNPS,0.027879016769575327
NAS:CPRT,0.02576416006849601
NAS:MSFT,0.016284491486599627
NAS:AMZN,0.011269547184925462
NAS:LRCX,0.010030722412460074
