symbol,weight
NAS:ORLY,0.10013066684357269
NAS:SBUX,0.10013066684357258
NAS:PCAR,0.10013066684357258
NAS:NFLX,0.10013066684357258
NAS:GILD,0.10013066684357258
NAS:SGEN,0.08790569346621233
NAS:CDNS,0.06304516109864033
NAS:MNST,0.06115182522411171
NAS:CPRT,0.05772313015904164
NAS:SNPS,0.04661021082013905
NAS:CEG,0.044705444824047896
NAS:BIIB,0.041873361285626576
NAS:FISV,0.03914586482046798
NAS:CTAS,0.01772729706458908
NAS:ADI,0.013597114997834784
NAS:ODFL,0.01324512897860962
NAS:REGN,0.01261643304281594
