symbol,weight
NAS:GMCR,0.10013959148726205
NAS:NFLX,0.10013959148726194
NAS:BIIB,0.10013959148726194
NAS:ALTR,0.10013959148726194
NAS:ILMN,0.09421487680781788
NAS:WYNN,0.07871734610095274
NAS:SBUX,0.06997472980652641
NAS:CERN,0.06016506767927451
NAS:BKNG,0.05837300969152554
NAS:BIDU,0.05696020779695323
NAS:ALXN,0.049503093361329055
NAS:CHKP,0.04053478244465243
NAS:ROST,0.034518470978792216
NAS:BBBY,0.023993400517948925
NAS:FAST,0.012282772919010438
NAS:MXIM,0.010903514635295609
NAS:NVDA,0.009300361310873162
