symbol,weight
NAS:NFLX,0.10037401057392756
NYS:JOY,0.10037401057392745
NAS:ILMN,0.10037401057392745
NAS:BIDU,0.10037401057392745
NAS:ALTR,0.10037401057392745
NAS:BKNG,0.0964403330366379
NAS:QCOM,0.09492989201794752
NAS:SRCL,0.07303998450504773
NAS:FFIV,0.05933421879941273
NAS:CTSH,0.04610319831242194
NAS:VMED,0.041459359964221634
NAS:CHKP,0.029432594895703174
NAS:GENZ,0.013520107949899201
NAS:WFM,0.01263934595889176
NAS:NTAP,0.012280411412025766
NAS:INTU,0.007690145249820209
NAS:EBAY,0.0059429025916100066
NAS:MXIM,0.005317452436723125
