symbol,weight
NAS:AMZN,0.10000000000000009
NAS:TCOM,0.09999999999999999
NAS:NVDA,0.09999999999999998
NAS:ATVI,0.09999999999999998
NAS:FB,0.09956736256902654
NAS:SBUX,0.07068358584349953
NAS:FISV,0.06912081534467367
NAS:ORLY,0.06873193009278523
NAS:GOOGL,0.06209565409499928
NAS:HSIC,0.049100853207056976
NAS:GOOG,0.04858012623362514
NAS:NFLX,0.04795270211242985
NAS:MAT,0.028963355781089228
NAS:MSFT,0.021178507848165398
NAS:ULTA,0.015425505805969304
NAS:ISRG,0.013445361137290491
NAS:XLNX,0.005154239929389283
